name,brand,model,image_url,price,retail_price,colorway,sku,description,release_date,category,style_code,availability,rating,reviews_count,sizes,colors,gender,age_group,discount,is_featured,is_new,is_sale,url,main_color,series,occasion,inventory_count
Converse x Feng Chen Wang Chuck 70 Low '2-in-1 Brown',Converse,A15741C,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/feng-chen-wang-converse-chuck-70-a15741c-1-square_x480.jpg?v=1747791311,131,750,"Brown, Egret, Black",A15741C,Converse x Feng Chen Wang Chuck 70 Low '2-in-1 Brown',20250520,Sneakers,A15741C,in_stock,0,0,"6.5, 10, 4.5, 9, 4, 7, 11, 7.5, 5.5, 6, 5, 10.5, 3.5, 9.5, 8, 8.5, 3, 11.5","Brown, Egret, Black",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/converse-x-feng-chen-wang-chuck-70-low-2-in-1-brown-a15741c,brown,Chuck 70,lifestyle,1
Converse Chuck Taylor All Star Hi 'Classic White',Converse,M7650C,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_edf7e2b8-a574-4459-8e1c-5ed0a93a7810_x480.jpg?v=1706607737,12,181,White,M7650C,Converse Chuck Taylor All Star Hi 'Classic White',20190430,Sneakers,M7650C,in_stock,0,0,"4, 7, 10.5, 7.5, 9, 3, 9.5, 8, 8.5, 6.5, 10, 6, 5.5, 11, 5, 3.5, 4.5, 11.5",White,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/converse-chuck-taylor-all-star-hi-classic-white-m7650c,WHITE,Chuck Taylor,lifestyle,1
Converse Straight Edge Backpack 'Navy',Converse,10021138-A02,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_13a086d4-176d-4acf-83dc-a70dd83100d3_x480.jpg?v=1754385261,51,51,Navy,10021138-A02,Converse Straight Edge Backpack 'Navy',20230924,Bags,10021138-A02,in_stock,0,0,F,Navy,UNISEX,UNISEX,0,False,False,False,https://www.kickscrew.com/products/converse-straight-edge-backpack-navy-10021138-a02,navy,,lifestyle,1
Converse Straight Edge Backpack 'White',Converse,10021138-A07,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_b756a45a-3567-4456-a587-9a80b2a4759f_x480.jpg?v=1711611707,76,76,White,10021138-A07,Converse Straight Edge Backpack 'White',20230924,Bags,10021138-A07,in_stock,0,0,O,White,UNISEX,UNISEX,0,False,False,False,https://www.kickscrew.com/products/converse-straight-edge-backpack-white-10021138-a07,white,,lifestyle,1
Converse Chuck 70 High 'Moonstone Violet',Converse,167862C,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_be9c7eb7-3063-4104-9ea7-d8e9d650850e_x480.jpg?v=1695956037,54,115,Purple,167862C,Converse Chuck 70 High 'Moonstone Violet',20200826,Sneakers,167862C,in_stock,0,0,"3, 8, 8.5, 10.5, 9.5, 11.5, 9, 10, 7.5, 11, 3.5, 4.5, 4, 6, 13, 5.5, 14, 5, 12, 7",Purple,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/converse-chuck-70-high-moonstone-violet-moonstone-violet-black-egret-167862c,PURPLE,Chuck 70,lifestyle,1
Converse Chuck 70 Low 'Midnight Clover',Converse,168513C,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_1bef865d-844a-4d0c-a642-14d046b07ff4_x480.jpg?v=1695955135,67,750,"Midnight Clover, Egret, Black",168513C,Converse Chuck 70 Low 'Midnight Clover',20200826,Sneakers,168513C,in_stock,0,0,"3, 5, 10, 8, 3.5, 10.5, 6.5, 5.5, 11, 6, 7.5, 9.5, 4.5, 9, 11.5, 12, 4, 7, 8.5","Midnight Clover, Egret, Black",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/converse-chuck-70-low-midnight-clover-168513c,green,Chuck 70,lifestyle,1
(WMNS) Converse Chuck Taylor All Star Rave 'Black',Converse,A01705,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_1855ccac-3af0-421c-8fc3-6d3e2295d5fc_x480.jpg?v=1693882721,46,68,"Black, White",A01705,(WMNS) Converse Chuck Taylor All Star Rave 'Black',20230801,Sneakers,A01705,in_stock,0,0,"5, 5.5, 6, 7","Black, White",WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/wmns-converse-chuck-taylor-all-star-rave-black-a01705,black,Chuck Taylor,lifestyle,1
Converse Chuck 70 High 'Summit Sage',Converse,A02756C,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_fdbac5cc-7dda-494c-a975-3b5091a2c75c_x480.jpg?v=1693908213,45,750,"GRAY, GREEN",A02756C,Converse Chuck 70 High 'Summit Sage',20221227,Sneakers,A02756C,in_stock,0,0,"10, 3.5, 3, 4, 4.5, 8, 9, 8.5, 7.5, 11.5, 5, 11, 6.5, 12, 9.5, 6, 10.5, 5.5, 13, 7","GRAY, GREEN",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/converse-chuck-taylor-all-star-1970s-a02756c,grey,Chuck 70,lifestyle,1
Converse Run Star Legacy CX Platform 'Mono Suede',Converse,A05283C,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_6cdd4896-4ed4-44c2-9f9c-3d5f165ff9b4_x480.jpg?v=1708091112,68,307,Brown ,A05283C,Converse Run Star Legacy CX Platform 'Mono Suede',20230911,Sneakers,A05283C,in_stock,0,0,"4, 3.5, 4.5, 3, 10.5, 5.5, 7.5, 6, 6.5, 8.5, 9.5, 9, 10, 8",Brown ,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/converse-run-star-legacy-cx-platform-mono-suede-a05283c,brown,Run Star,lifestyle,1
Converse Chuck Taylor 70 AT-CX High Top 'Black',Converse,A05549C,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_48ff4541-434f-4b89-9489-5e06b71616ff_x480.jpg?v=1711951208,67,145,Black,A05549C,Converse Chuck Taylor 70 AT-CX High Top 'Black',20231219,Sneakers,A05549C,in_stock,0,0,"4, 9, 7.5, 9.5, 5.5, 6, 4.5, 6.5, 5, 8, 7, 3.5",Black,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/converse-chuck-taylor-70-at-cx-high-top-black-a05549c,black,,lifestyle,1
(WMNS) Converse Chuck 70s De Luxe Wedge High Top 'Black',Converse,A06478C,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_582a5a71-40b7-4aa7-a243-90061269055f_x480.jpg?v=1712036618,48,102,Black,A06478C,(WMNS) Converse Chuck 70s De Luxe Wedge High Top 'Black',20240211,Sneakers,A06478C,in_stock,0,0,"5, 7.5, 7, 6, 5.5, 8, 6.5, 8.5, 9.5, 10.5, 10, 9",Black,WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/wmns-converse-chuck-70s-de-luxe-wedge-high-top-black-a06478c,black,,lifestyle,1
Converse Run Star Utility Sandal CX 'Black',Converse,A06480C,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/638730855094000000-square_x480.jpg?v=1738916905,40,55,"Black, Black, Black",A06480C,Converse Run Star Utility Sandal CX 'Black',20240408,Sandals,A06480C,in_stock,0,0,"6, 3, 4, 5, 7, 8, 10, 11, 9","Black, Black, Black",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/converse-run-star-utility-sandal-cx-black-a06480c,black,Run Star,lifestyle,1
Vans Authentic VR3 Classics BLACK,Vans,VN0005UD1KP,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_3a86da93-93ea-4a3f-bda0-410145e308b8_x480.jpg?v=1706092446,46,340,BLACK,VN0005UD1KP,Vans Authentic VR3 Classics BLACK,20230111,Sneakers,VN0005UD1KP,in_stock,0,0,"4.5, 4, 5.5, 5, 6, 6.5, 3.5, 7, 7.5, 9, 11.5, 8.5, 11, 8, 10, 9.5",BLACK,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-authentic-vr3-classics-vn0005ud1kp,BLACK,Authentic,skateboarding,1
Vans Old Skool 36 LX Souvenir 'Burgundy',Vans,VN000D9RBRG,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/vans-old-skool-36-souvenir-burgundy-VN000D9RBRG-1-Photoroom-square_x480.jpg?v=1756977159,169,338,Burgundy,VN000D9RBRG,Vans Old Skool 36 LX Souvenir 'Burgundy',20250801,Sneakers,VN000D9RBRG,in_stock,0,0,"5, 4.5, 4, 5.5, 7, 7.5, 9, 8.5, 6, 6.5, 8, 10.5, 10, 9.5, 11, 12, 3.5",Burgundy,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-old-skool-36-lx-souvenir-burgundy-vn000d9rbrg,burgundy,Old Skool,skateboarding,1
Vans Old Skool Comfy Cush 'Black White',Vans,VN0A3WMAVNE,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_9e108378-8db5-42e4-b098-453ef977f5ff_x480.jpg?v=1708491376,51,74,"Black, White",VN0A3WMAVNE,Vans Old Skool Comfy Cush 'Black White',20190411,Sneakers,VN0A3WMAVNE,in_stock,0,0,"8, 4.5, 5, 4, 6, 7.5, 7, 5.5, 9, 10, 8.5, 10.5, 6.5, 9.5, 12, 11.5, 13, 3.5, 11","Black, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-old-skool-comfy-cush-black-white-vn0a3wmavne,black,Old Skool,skateboarding,1
Vans Unisex Mid Slip Mte-1 Sneakers Brown,Vans,VN0A5KQS427,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_e90513e0-4eff-4787-96bd-89440219cf29_x480.jpg?v=1706247101,86,143,Brown,VN0A5KQS427,Vans Unisex Mid Slip Mte-1 Sneakers Brown,20211013,Sneakers,VN0A5KQS427,in_stock,0,0,"5.5, 7.5, 10, 8.5, 9, 11.5, 8",Brown,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-mid-slip-mte-1-vn0a5kqs427,BROWN,,lifestyle,1
Vans Old Skool Premium 'Efron Danzig Femme Meets Punk',Vans,VN000EEDBLK,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/20250718065914-0-Photoroom_x480.jpg?v=1753150500,107,277,"Black, Black",VN000EEDBLK,Vans Old Skool Premium 'Efron Danzig Femme Meets Punk',20250910,Sneakers,VN000EEDBLK,in_stock,0,0,"4.5, 5.5, 4, 7.5, 7, 5, 6.5, 10, 9, 9.5, 8, 8.5, 10.5, 6, 11, 12","Black, Black",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-old-skool-premium-efron-danzig-femme-meets-punk-vn000eedblk,black,Old Skool,skateboarding,1
Vans x Karina Rozunko Old Skool Premium 'Vintage Meets Modern',Vans,VN000EGXBA2,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/Premium-Old-Skool-Wrap-Karina-Shoe-Photoroom_x480.jpg?v=1753172645,117,150,"Black, White",VN000EGXBA2,Vans x Karina Rozunko Old Skool Premium 'Vintage Meets Modern',20250904,Sneakers,VN000EGXBA2,in_stock,0,0,"4, 7.5, 4.5, 5, 7, 6, 5.5, 6.5, 3.5, 10, 9, 9.5, 8.5, 8","Black, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-x-karina-rozunko-old-skool-premium-vintage-meets-modern-vn000egxba2,black,Old Skool,skateboarding,1
Vans x Tania Cruz Old Skool Premium 'Dark Red Rub-Away',Vans,VN000EDAKRK,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/Premium-Old-Skool-Tania-Shoe-Photoroom_x480.jpg?v=1753172864,93,262,"Dark Red, Black",VN000EDAKRK,Vans x Tania Cruz Old Skool Premium 'Dark Red Rub-Away',20250904,Sneakers,VN000EDAKRK,in_stock,0,0,"4.5, 6, 5.5, 4, 5, 3.5, 7, 7.5, 10.5, 10, 8.5, 6.5, 9.5, 8, 9, 11.5, 11, 12","Dark Red, Black",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-x-tania-cruz-old-skool-premium-dark-red-rub-away-vn000edakrk,black,Old Skool,skateboarding,1
Vans SK8-Low 'Black White',Vans,VN0A4UUK6BT,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_61f21885-24e5-4984-8197-40645feaa0a3_x480.jpg?v=1695896272,52,140,Black,VN0A4UUK6BT,Vans SK8-Low 'Black White',20200827,Sneakers,VN0A4UUK6BT,in_stock,0,0,"4.5, 4, 5.5, 5, 6.5, 7, 6, 8.5, 9, 10, 3.5, 12, 9.5, 10.5, 8, 11, 11.5, 7.5",Black,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-sk8-low-vn0a4uuk6bt,BLACK,Sk8-Low,lifestyle,1
Vans Premium Authentic 44 'Castle Wall Grey',Vans,VN000CQA4A3,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/BD65A3D204-SP-16787038-square_cf002736-0734-418a-a072-60e9ec2386e8_x480.jpg?v=1721287967,56,281,Castle Wall Grey,VN000CQA4A3,Vans Premium Authentic 44 'Castle Wall Grey',20240223,Sneakers,VN000CQA4A3,in_stock,0,0,"5, 12, 6, 8.5, 6.5, 5.5, 9, 9.5, 10, 10.5, 4.5, 7",Castle Wall Grey,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-authentic-舒适简约-防滑减震耐磨-低帮-板鞋-男女同款-灰色-vn000cqa4a3,grey,Authentic,skateboarding,1
(WMNS) Vans Mary Jane 'Triple Black',Vans,VN000CRRBJ41,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_53d49f03-efb6-47b4-9760-9b00676ba038_x480.jpg?v=1722924065,51,750,Triple Black,VN000CRRBJ41,(WMNS) Vans Mary Jane 'Triple Black',20240501,Sneakers,VN000CRRBJ41,in_stock,0,0,"8.5, 7.5, 5.5, 9, 7, 8, 6, 5, 6.5, 9.5",Triple Black,WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/vans-vn000crrbj41,black,,lifestyle,1
Vans Old Skool Mule 'Black',Vans,VN0A3MUS6BT,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_007fef3b-ec4b-4d7d-ac08-c0bae0d6f299_x480.jpg?v=1708429190,55,96,Black,VN0A3MUS6BT,Vans Old Skool Mule 'Black',20180717,Sneakers,VN0A3MUS6BT,in_stock,0,0,"4, 11, 10.5, 9.5, 12, 10, 4.5, 5.5, 9, 5, 8, 3.5, 6.5, 11.5, 8.5, 7.5, 6, 13, 7",Black,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-old-skool-mule-black-black-true-white-vn0a3mus6bt,black,Old Skool,skateboarding,1
Vans MTE Authentic Reissue 44 'Black White',Vans,VN000CT71KP1,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_e97b87a9-fdde-4580-a444-5f2a8ce78cff_x480.jpg?v=1722923303,51,222,"Black, White",VN000CT71KP1,Vans MTE Authentic Reissue 44 'Black White',20240501,Sneakers,VN000CT71KP1,in_stock,0,0,"6.5, 5.5, 7, 8, 7.5, 9.5, 8.5, 10, 6, 4, 5, 11, 9, 4.5, 12, 10.5, 11.5, 13, 3.5","Black, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-mte-authentic-reissue-44-vn000ct71kp1,black,Authentic,lifestyle,1
Vans SK8-HI Tapered 'Checkerboard - Black',Vans,VN0A4U165GU,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_1ff5e885-1cd4-4258-8eb1-23893b7b9474_x480.jpg?v=1695896593,54,116,Black,VN0A4U165GU,Vans SK8-HI Tapered 'Checkerboard - Black',20200827,Sneakers,VN0A4U165GU,in_stock,0,0,"8.5, 4, 7.5, 6.5, 9.5, 9, 6, 7, 5, 8, 3.5, 10, 10.5",Black,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-sk8-hi-tapered-checkerboard-black-black-true-white-vn0a4u165gu,black,Sk8-Hi,skateboarding,1
Vans Sk8-Mid 'Black',Vans,VN0A391F6BT,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_b0354dc6-ff9e-4c24-af79-205d7a9ad3c9_x480.jpg?v=1706600112,51,140,"Black, True White",VN0A391F6BT,Vans Sk8-Mid 'Black',20180228,Sneakers,VN0A391F6BT,in_stock,0,0,"4.5, 5.5, 5, 4, 6, 7.5, 10.5, 9, 9.5, 8.5, 10, 11, 12, 11.5, 3.5, 6.5, 8, 7","Black, True White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-sk-8-mid-reissue-black-vn0a391f6bt,black,Sk8-Mid,lifestyle,1
Vans Slip-On ComfyCush 'Checkerboard',Vans,VN0A3WMDVO4,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_6d6c2765-0771-47ca-b869-d1d771cabc35_x480.jpg?v=1708492510,64,247,"White, Black",VN0A3WMDVO4,Vans Slip-On ComfyCush 'Checkerboard',20190228,Sneakers,VN0A3WMDVO4,in_stock,0,0,"5.5, 8.5, 4, 6, 5, 4.5, 8, 7, 7.5, 6.5, 12, 10.5, 13, 11.5, 9, 3.5, 10, 9.5","White, Black",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-comfycush-slip-on-checkerboard-vn0a3wmdvo4,black,Slip-On,skateboarding,1
Vans Slip-On Mule TRK 'Red',Vans,VN0005V8GWP,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_55cfb0cd-88b6-49b0-a2b3-975b3145e74b_x480.png?v=1705980400,39,242,Red,VN0005V8GWP,Vans Slip-On Mule TRK 'Red',20230315,Slippers,VN0005V8GWP,in_stock,0,0,"12, 4, 8, 11, 9, 10, 5",Red,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-slip-on-mule-trk-shoes-red-vn0005v8gwp,red,Slip-On,skateboarding,1
Vans Sport 73 LX 'Pig Suede - Black White',Vans,VN000CR1BA2,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/3F6D297E51-SP-15725712-square_x480.jpg?v=1721210225,59,238,"Black, White",VN000CR1BA2,Vans Sport 73 LX 'Pig Suede - Black White',20240225,Sneakers,VN000CR1BA2,in_stock,0,0,"5, 5.5, 10, 7.5, 10.5, 6, 9, 7, 4.5, 11.5, 9.5, 11, 8, 8.5, 6.5, 3.5, 12, 4, 13","Black, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-vans-sports-舒适百搭-透气轻便耐磨-低帮-帆布鞋-男女同款-黑色-vn000cr1ba2,black,,skateboarding,1
Vans Rowley XLT 'Black White',Vans,VN000CTMBA2,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_fc30b4cb-dff8-4609-8822-abe2f08ba0c7_x480.jpg?v=1715250634,78,242,"Black, White",VN000CTMBA2,Vans Rowley XLT 'Black White',20240226,Sneakers,VN000CTMBA2,in_stock,0,0,"4, 4.5, 5.5, 5, 6.5, 7, 7.5, 8, 8.5, 9.5, 10.5, 9, 6, 10, 11","Black, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-rowley-xlt-black-white-vn000ctmba2,black,,lifestyle,1
Vans x Sesame Street Sk8-Hi 'Multi-Color',Vans,VN000D5IBMB,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_24ea9616-68af-4dd6-b617-110396d5683b_x480.jpg?v=1706072550,54,540,Multi-Color,VN000D5IBMB,Vans x Sesame Street Sk8-Hi 'Multi-Color',20230607,Sneakers,VN000D5IBMB,in_stock,0,0,"5, 5.5, 4.5, 10.5",Multi-Color,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-sesame-street-vn000d5ibmb,multi-color,Sk8-Hi,skateboarding,1
Vans Sk8-Mid Reissue 83 MG 'TDC Iron Gate',Vans,VN000E7JM8M,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_62039457-1ab7-4575-9795-55f460e1cd7f_x480.jpg?v=1708938735,62,401,Black,VN000E7JM8M,Vans Sk8-Mid Reissue 83 MG 'TDC Iron Gate',20240213,Sneakers,VN000E7JM8M,in_stock,0,0,"4.5, 4, 10, 8.5, 7.5, 5, 7, 10.5, 9, 8, 9.5, 6, 12, 11.5, 5.5, 11, 6.5, 13",Black,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-sk8-mid-reissue-83-mg-tdc-iron-gate-vn000e7jm8m,black,Sk8-Mid,lifestyle,1
Vans COMME des GARCONS x OG Classic Slip-On 'CDG Print - Blanc De Blanc',Vans,VN0A32QNUY6,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_81cc85d7-e6e3-4024-9849-b77dafaa2681_x480.jpg?v=1708328521,90,326,"WHITE, BLACK",VN0A32QNUY6,Vans COMME des GARCONS x OG Classic Slip-On 'CDG Print - Blanc De Blanc',20221013,Sneakers,VN0A32QNUY6,in_stock,0,0,"6.5, 5.5, 6, 7, 8, 10.5, 9.5, 8.5, 9, 7.5, 5, 11, 10, 12","WHITE, BLACK",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-slip-on-x-comme-des-garcons-vn0a32qnuy6,white,Slip-On,skateboarding,1
Vans Old Skool Velcro 'Suede',Vans,VN0A3D29OIU,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_2d6c1e48-a448-4a15-b3f6-4ab21d1b32a6_x480.jpg?v=1695285635,60,741,Black,VN0A3D29OIU,Vans Old Skool Velcro 'Suede',20210331,Sneakers,VN0A3D29OIU,in_stock,0,0,"6.5, 11.5, 10.5, 9, 5.5, 5, 6, 9.5, 10, 11, 4.5, 7, 7.5, 8.5, 8, 12, 4, 3.5",Black,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-old-skool-velcro-suede-black-true-white-vn0a3d29oiu,black,Old Skool,skateboarding,1
Vans Old Skool Style 36 'Marshmallow',Vans,VN0A3DZ3OXS,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_8000088a-9d35-4300-88d0-3964b3f285e8_x480.jpg?v=1695898265,37,259,"Red, White",VN0A3DZ3OXS,Vans Old Skool Style 36 'Marshmallow',20161231,Sneakers,VN0A3DZ3OXS,in_stock,0,0,"4, 4.5, 3.5, 8, 5, 5.5, 11, 7.5, 10.5, 10, 6.5, 7, 6, 9, 8.5, 9.5, 12, 11.5, 13","Red, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/vans-old-skool-style-36-marshmallow-marshmallow-racing-red-vn0a3dz3oxs,red,Style 36,skateboarding,1
81312Vans Old Skool Overt Plus CC 'Black White',Vans,VN0A4BVL1KP,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_ebb3a44c-63f5-49e5-bdf3-36a64f9afe9b_x480.jpg?v=1693987600,65,106,"BLACK, WHITE",VN0A4BVL1KP,81312Vans Old Skool Overt Plus CC 'Black White',20220806,Sneakers,VN0A4BVL1KP,in_stock,0,0,"4.5, 5, 4, 8.5, 7.5, 9.5, 10, 8, 6, 5.5, 3.5, 11, 7, 10.5, 11.5, 12, 9, 6.5","BLACK, WHITE",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/81312vans-old-skool-overt-plus-cc-vn0a4bvl1kp,Black,Old Skool,skateboarding,1
ASICS Gel-Kayano 14 'White Graphite Grey',ASICS,1203A537-110,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/1_20-_202025-06-23T174132_895-square_x480.jpg?v=1750671869,128,247,"White, Graphite Grey",1203A537-110,ASICS Gel-Kayano 14 'White Graphite Grey',20250620,Sneakers,1203A537-110,in_stock,0,0,"4.5, 5, 4, 8.5, 8, 6, 5.5, 7, 7.5, 9.5, 9, 10, 6.5, 10.5, 11, 13, 11.5, 12, 14","White, Graphite Grey",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/asics-gel-kayano-14-white-graphite-grey-1203a537-110,white,Gel-Kayano,lifestyle,1
ASICS Gel-1130 'White Pure Silver',ASICS,1201B020-100,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/1-2-square_36f814a2-3df9-4caf-9e86-71cc90d277f6_x480.jpg?v=1725934785,107,427,"White, Pure Silver",1201B020-100,ASICS Gel-1130 'White Pure Silver',20240904,Sneakers,1201B020-100,in_stock,0,0,"6, 5, 7.5, 6.5, 8.5, 5.5, 4.5, 9.5, 10, 8, 9, 7, 4, 11.5, 11, 10.5, 12, 12.5","White, Pure Silver",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/asics-gel-1130-white-pure-silver-1201b020-100,white,Gel-1130,lifestyle,1
ASICS Gel-Nimbus 27 'Birch Feather Grey',ASICS,1011C096-200,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_6f98d01b-091c-4d00-a728-6c0da24aefb9_x480.jpg?v=1744358879,143,172,"Birch, Feather Grey",1011C096-200,ASICS Gel-Nimbus 27 'Birch Feather Grey',20250411,Sneakers,1011C096-200,in_stock,0,0,"10, 10.5, 8.5, 7, 7.5, 9, 9.5, 12.5, 13, 11.5, 12, 11, 8, 6, 6.5","Birch, Feather Grey",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/asics-gel-nimbus-27-birch-feather-grey-1011c096-200,beige,Gel-Nimbus,running,1
ASICS GEL-Kayano 14 'Cream Sweet Pink',ASICS,1203A537-103,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_34d1dda4-0ab3-4a0d-99b8-4ed21a6792c4_x480.jpg?v=1716797771,122,238,"Cream, Sweet Pink",1203A537-103,ASICS GEL-Kayano 14 'Cream Sweet Pink',20240601,Sneakers,1203A537-103,in_stock,0,0,"5, 4, 5.5, 4.5, 6, 6.5, 3.5, 9, 8.5, 9.5, 8, 11.5, 7, 7.5, 10, 11, 13, 10.5, 12","Cream, Sweet Pink",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/asics-gel-kayano-14-cream-sweet-pink-1203a537-103,silver,Gel-Kayano,running,1
ASICS Gel-Kayano 20 'Tiffany Blue',ASICS,1203A758-300,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_0a7aeac9-c10b-4e01-85e8-a6611900a464_x480.jpg?v=1751622467,283,296,"Glacier, Lite Mint",1203A758-300,ASICS Gel-Kayano 20 'Tiffany Blue',20251001,Sneakers,1203A758-300,in_stock,0,0,"4.5, 5, 5.5, 7.5, 8.5, 8, 6.5, 9, 6, 12, 9.5, 11.5, 11, 10","Glacier, Lite Mint",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/asics-gel-kayano-20-tiffany-blue-1203a758-300,green,Gel-Kayano,running,1
ASICS Gel-Kayano 14 'Birch Pure Silver Teal Gold',ASICS,1203A537-109,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_4a8cf917-48af-4936-9b21-5455f0168806_x480.jpg?v=1753082862,121,174,"Birch, Pure Silver",1203A537-109,ASICS Gel-Kayano 14 'Birch Pure Silver Teal Gold',20250930,Sneakers,1203A537-109,in_stock,0,0,"8, 9.5, 9, 10, 7.5, 10.5, 6.5, 7, 11, 8.5, 5, 11.5, 13, 5.5, 6, 4.5, 14, 4, 12","Birch, Pure Silver",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/asics-gel-kayano-14-birch-pure-silver-teal-gold-1203a537-109,grey,Gel-Kayano,running,1
ASICS Gel-Kayano 12.1 'Silver Burgundy',ASICS,1203A759-102,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_99e39c11-74f8-4f37-b216-499e89bfb102_x480.jpg?v=1752733707,148,203,Silver Burgundy,1203A759-102,ASICS Gel-Kayano 12.1 'Silver Burgundy',20250901,Sneakers,1203A759-102,in_stock,0,0,"11, 9, 8, 4.5, 5, 6, 9.5, 4, 5.5, 11.5, 12, 8.5, 7, 13, 10.5, 10, 7.5, 6.5",Silver Burgundy,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/asics-gel-kayano-12-1-silver-burgundy-1203a759-102,silver,Gel-Kayano,lifestyle,1
